Date;Activity;Details;Time;Involved People
26/12/2020;Portfolio developing;Project TimeAdministrator;00:57:03;
27/12/2020;Eat,Order and Cleanliness;;01:33:53;
27/12/2020;English;;01:22:31;
27/12/2020;Sleep;;08:08:15;
27/12/2020;English;;00:16:54;
27/12/2020;Portfolio developing;Proyecto TimeAdministrator;01:34:05;
27/12/2020;Eat;;00:41:40;
27/12/2020;Portfolio developing;Proyecto TimeAdministrator;02:47:35;
27/12/2020;Music;Practicar Digitación + Sin Internet;00:55:00;
27/12/2020;Shower dog;Sin Internet;00:13:46;
27/12/2020;Procrastination;Sin Internet;00:29:27;
27/12/2020;Eat,Order and Cleanliness;;01:26:36;Mother
27/12/2020;Videogames;;00:28:08;
28/12/2020;Portfolio developing;Proyecto TimeAdministrator;00:19:09;
28/12/2020;Sleep;;08:08:47;
28/12/2020;Portfolio developing;Proyecto TimeAdministrator;01:32:20;
28/12/2020;Eat;;00:50:00;
28/12/2020;Videogames;;00:31:36;
28/12/2020;shower;;00:10:08;
28/12/2020;Portfolio developing;Proyecto TimeAdministrator;02:25:43;
28/12/2020;Training,Eat;;01:15:00;
28/12/2020;Videogames;;00:29:30;
28/12/2020;Portfolio developing;Proyecto TimeAdministrator;01:59:01;
28/12/2020;Eat,Order and Cleanliness;;01:18:23;
28/12/2020;Portfolio developing;Proyecto TimeAdministrator;00:33:38;
29/12/2020;Sleep;;08:16:07;
29/12/2020;Coffee;;00:33:58;
29/12/2020;Portfolio developing;Proyecto TimeAdministrator;00:41:30;
29/12/2020;Eat,Order and Cleanliness;;01:12:12;
29/12/2020;Portfolio developing;Proyecto TimeAdministrator;00:32:00;
29/12/2020;Portfolio developing;Proyecto TimeAdministrator;03:10:14;
29/12/2020;Portfolio developing;Proyecto TimeAdministrator;00:20:28;
29/12/2020;Socialize;;04:21:56;Giovanni,Jacob,Vincent
30/12/2020;Sleep;;05:51:09;
30/12/2020;Portfolio developing;Proyecto TimeAdministrator;00:49:51;
30/12/2020;Eat,Coffee;;00:08:00;
30/12/2020;Portfolio developing;Proyecto TimeAdministrator;00:57:37;
30/12/2020;Eat,Order and Cleanliness,Feed cats;;01:45:16;
30/12/2020;Portfolio developing;Proyecto TimeAdministrator;02:36:07;
30/12/2020;Training;;00:50:00;
30/12/2020;Portfolio developing;Proyecto TimeAdministrator;01:33:22;
30/12/2020;Eat,Order and Cleanliness,Feed cats;;01:38:32;
30/12/2020;English;;00:29:31;
30/12/2020;Videogames;;00:17:21;
31/12/2020;Sleep;;09:32:21;
31/12/2020;Procrastination;;00:15:32;
31/12/2020;Portfolio developing;Proyecto TimeAdministrator;00:31:31;
31/12/2020;Eat;;00:53:23;
31/12/2020;Portfolio developing;Proyecto TimeAdministrator;03:03:06;
01/01/2021;Eat,Music;Practicar digitación;04:16:20;Amanda Caetano,María Aguilante,Hector Caetano,Juan Caetano
01/01/2021;Messages,Procrastination;Saludos de año nuevo;00:32:24;Micaela E Hijos
01/01/2021;Videogames,Procrastination;;01:14:42;
01/01/2021;Socialize;;06:27:02;Micaela E Hijos,Micaela Viviver,Tiziana Vivier,Juan Pablo Criado,Talia Vargas,Rocío Villagra,Román Mansilla,Mauro Moraga,Román Juarez, Shaira Hourcade
01/01/2021;Sleep;;06:37:24;
01/01/2021;Music;;00:35:28;
01/01/2021;Eat;;01:50:00;
01/01/2021;Find out for pc coolers;;00:32:18;
02/01/2021;Eat;;01:30:00;
02/01/2021;Order and Cleanliness;;00:28:33;
02/01/2021;Find out for pc coolers;;00:15:36;
02/01/2021;English;;00:09:03;
02/01/2021;Sleep;;08:58:59;
02/01/2021;Portfolio developing;Proyecto TimeAdministrator;00:52:46;
02/01/2021;Eat,Order and Cleanliness,Feed cats;;01:50:00;
02/01/2021;Portfolio developing;Proyecto TimeAdministrator;02:47:33;
02/01/2021;Training;;00:40:28;
02/01/2021;Eat;;01:00:00;
02/01/2021;Portfolio developing;Proyecto TimeAdministrator;01:24:44;
02/01/2021;Eat,Order and Cleanliness;;01:32:27;
02/01/2021;Sleep;;09:03:20;
03/01/2021;Portfolio developing;TimeAdministrator Project;01:11:54;
03/01/2021;Shower;;00:12:49;
03/01/2021;Portfolio Developing;TimeAdministrator Project;00:20:20;
03/01/2021;Eat;;01:20:00;Addison,Father,Mother
03/01/2021;Portfolio Developing;TimeAdministrator Project;02:54:49;
03/01/2021;Training;;01:06:59;
03/01/2021;Eat;;00:37:59;
03/01/2021;Eat,Order and Cleanliness;;01:00:00;Mother,Father
04/01/2021;Portfolio Developing;TimeAdministrator Project;00:29:41;
04/01/2021;English;;00:12:07;
04/01/2021;Videogames;Pubg;00:46:42;
04/01/2021;Sleep;;07:42:35;
04/01/2021;Shower;;00:17:17;
04/01/2021;Eat;;00:48:38;Mother
04/01/2021;Medical consultation;;01:47:41;Mother
04/01/2021;Shoppings,Farm;;01:10:53;Mother,Father
04/01/2021;Feed cats;;00:08:30;
04/01/2021;Eat;;01:00:26;
04/01/2021;Portfolio Developing;;03:19:27;
04/01/2021;Videogames;Pubg;00:14:56;
04/01/2021;Eat,Order and Cleanliness;;01:17:12;Mother,Father
04/01/2021;Portfolio Developing;TimeAdministrator Project;00:40:00;
04/01/2021;Videogames;Pubg;00:26:39;
05/01/2021;Sleep;;08:40:50;
05/01/2021;Poo,Coffee;;00:11:44;
05/01/2021;University,English;Practice ASI;01:51:01;
05/01/2021;Eat,Coffee;;00:55:00;Mother,Father
05/01/2021;Videogames;Pubg;00:20:51;
05/01/2021;University,English;Practice ASI;00:41:36;
05/01/2021;Portfolio Developing;TimeAdministrator Project;02:10:12;
05/01/2021;Training;;00:40:54;
05/01/2021;Eat,Coffee;;00:26:23;
05/01/2021;Portfolio Developing,English;TimeAdministrator Project;00:43:24;
06/01/2021;Socialize;Cena;05:30:00;Medelyn,Ethan,Tiana
06/01/2021;Sleep;;08:08:07;
06/01/2021;Portfolio Developing;TimeAdministrator Project;00:44:42;
06/01/2021;Eat,Order and Cleanliness;;01:26:00;Mother,Father
06/01/2021;Portfolio Developing;TimeAdministrator Project;01:10:55;
06/01/2021;Help to uncle with lamb;;00:26:00;Hector
06/01/2021;Portfolio Developing;TimeAdministrator Project;00:20:49;
06/01/2021;Training;;00:29:39;
06/01/2021;Porfolio Developing;TimeAdministrator Project;00:49:12;
06/01/2021;Eat,Order and Cleanliness;;01:14:11;Mother,Father
07/01/2021;Porfolio Developing;TimeAdministrator Project;00:46:00;
07/01/2021;Sleep;;09:56:16;
07/01/2021;Suspend internet;;00:29:00;
07/01/2021;Portfolio Developing,English;TimeAdministrator Project;00:13:14;
07/01/2021;Eat,Order and Cleanliness;;01:26:28;Mother,Father
07/01/2021;Portfolio Developing;TimeAdministrator Project;02:28:09;
07/01/2021;Videogames;Pubg;00:10:58;
07/01/2021;Training;;00:44:32;
07/01/2021;Shower;;00:17:43;
07/01/2021;Eat;;00:44:13;
07/01/2021;Portfolio Developing;TimeAdministrator Project;01:27:33;
07/01/2021;Eat,Order and Cleanliness;;01:06:50;Mother,Father
08/01/2021;Portfolio Developing;TimeAdministrator Project;00:18:16;
08/01/2021;Sleep;;08:10:00;
08/01/2021;Portfolio Developing;TimeAdministrator Project;00:05:43;
08/01/2021;University,English;Practice ASI;00:51:42;
08/01/2021;Find for MercadoLibre Package;;00:51:00;
08/01/2021;University,English;Practice ASI;00:25:07;
08/01/2021;Eat,Order and Cleanliness;;00:58:00;Father
08/01/2021;University,English;Practice ASI;00:33:00;
08/01/2021;Buy riffle to Talia Vargas, Socialize;;01:00:00;Taylee
08/01/2021;University,English;Practice ASI;00:42:53;
08/01/2021;Eat;;00:43:04;
08/01/2021;University,English;Practice ASI;00:23:42;
08/01/2021;Portfolio Developing;TimeAdministrator Project;01:27:39;
09/01/2021;Eat,Order and Cleanliness;;01:26:24;Mother,Father
09/01/2021;Portfolio Developing;TimeAdministrator Project;00:15:31;
09/01/2021;Sleep;;08:21:40;
09/01/2021;Portfolio Developing;TimeAdministrator Project;02:26:00;
09/01/2021;Shower;;00:25:00;
09/01/2021;Eat,Order and Cleanliness;;01:15:52;Mother,Father
09/01/2021;Portfolio Developing;TimeAdministrator Project;00:33:44;
09/01/2021;University,English;Practice ASI;02:10:33;
09/01/2021;Training,Eat,Feed cats;;01:34:56;
09/01/2021;Portfolio Developing;TimeAdministrator Project;00:49:54;
09/01/2021;Eat;;00:13:54;Mother,Father
09/01/2021;Portfolio Developing;TimeAdministrator Project;00:38:00;
10/01/2021;University;Study Physics;00:37:31;
10/01/2021;Sleep;;08:13:06;
10/01/2021;Portfolio Developing;TimeAdministrator Project;00:55:13;
10/01/2021;Univesity;Practice ASI;00:14:01;
10/01/2021;Prepare to Hector's brithday;;00:21:55;
10/01/2021;Uncle's Brithday;;04:23:57;Hector
10/01/2021;Feed Cats;;00:05:37;
10/01/2021;University;Practice ASI;00:44:18;
10/01/2021;University;Summarize Physics;00:20:34;
10/01/2021;Farm;;00:48:54;
10/01/2021;University;Summarize Physics;00:52:29;
10/01/2021;Eat,Order and Cleanliness;;01:50:00;Father,Mother
11/01/2021;University;Summarize Physics;00:19:59;
11/01/2021;Music;Guitar chords;00:43:43;
11/01/2021;Sleep;;08:09:49;
11/01/2021;Prepare for install water cooler;;00:36:12;
11/01/2021;Water cooler installation;;00:41:06;
11/01/2021;Eat;;00:54:47;Father,Mother
11/01/2021;Water cooler installation;;01:25:08;
11/01/2021;College;Practice ASI;01:04:53;
11/01/2021;Training;;01:07:45;
11/01/2021;Shower;;00:54:12;
11/01/2021;College;Practice ASI;01:01:59;
11/01/2021;Eat,Order and Cleanliness;;01:36:51;Mother,Father
12/01/2021;Messages;;00:30:00;Frank
12/01/2021;English;;00:28:21;
12/01/2021;Sleep;;08:43:42;
12/01/2021;University;Practice ASI;01:30:56;
12/01/2021;Eat,Order and Cleanliness;;01:13:09;Mother,Father
12/01/2021;Portfolio Developing;TimeAdministrator Project;00:33:36;
12/01/2021;Videogames;Pubg;00:46:57;
12/01/2021;Relax,Coffee;;00:16:06;
12/01/2021;Portfolio Developing;TimeAdministrator Project;00:47:28;
12/01/2021;Portfolio Developint;TimeAdministrator Project;00:25:54;
12/01/2021;Shower,Feed Cats;;00:20:20;
12/01/2021;Portfolio Developing;TimeAdministrator Project;00:26:18;
12/01/2021;Training;;01:08:53;
12/01/2021;Help to mother with homebanking;;00:18:05;Mother
12/01/2021;College,English;Practice ASI;00:55:39;
12/01/2021;Eat,Order and Cleanliness;;01:03:26;Mother,Father
13/01/2021;English;;01:02:28;
13/01/2021;Sleep;;08:38:01;
13/01/2021;University,English;Practice Physics;01:37:53;
13/01/2021;Eat,Order and Cleanliness;;00:57:29;
13/01/2021;University;Practice Physics;01:30:17;
13/01/2021;Portfolio Developing;TimeAdministrator Project;01:33:48;
13/01/2021;Training,Eat;;01:37:41;
13/01/2021;University,English;Practice ASI;01:33:54;
13/01/2021;Portfolio Developing;TimeAdministrator Project;00:16:41;
13/01/2021;Eat,Order and Cleanliness;;00:52:00;Mother,Father
14/01/2021;Videogames;Pubg;00:41:03;
14/01/2021;English;;00:15:26;
14/01/2021;Sleep;;09:11:16;
14/01/2021;University,English;Summarize ASI;01:09:49;
14/01/2021;Eat,Order and Cleanliness;;01:49:25;Mother,Father
14/01/2021;University,English;Practice ASI;00:46:44;
14/01/2021;Portfolio Developing;TimeAdministrator Project;00:52:00;
14/01/2021;Portfolio Developing;TimeAdministrator Project;00:48:39;
14/01/2021;Training;;00:56:49;
14/01/2021;Eat;;00:30:00;
14/01/2021;University,English;Practice ASI;01:22:53;
14/01/2021;Portfolio Developing;TimeAdministrator Project;00:45:23;
14/01/2021;Eat,Configuration of Printer;;01:40:49;Mother,Father
15/01/2021;Sleep;;08:43:41;
15/01/2021;University,English;Practice ASI;01:01:52;
15/01/2021;Eat,Order and Cleanliness;;01:32:13;Mother,Father
15/01/2021;Portfolio Developing;TimeAdministrator Project;02:40:49;
15/01/2021;Training;;00:55:00;
15/01/2021;Eat;;01:00:35;
15/01/2021;University;Summarize Physics;01:04:14;
15/01/2021;Eat,Order and Cleanliness,Feed Cats;;00:51:19;Mother,Father
15/01/2021;University;Practice Physics;01:04:34;
16/01/2021;Sleep;;09:25:45;
16/01/2021;University;Practice Physics;01:34:27;
16/01/2021;Eat,Feed Cats;;01:00:00;Mother,Father,Lucy
16/01/2021;University;Practice Physics,Summarize Physics;03:27:49;
16/01/2021;Training;;00:43:50;
16/01/2021;Eat;;00:41:02;
16/01/2021;University,English;Summarize Physics;01:21:12;
16/01/2021;Eat,Feed Cats;;00:57:03;Mother,Father
17/01/2021;University;Summarize Physics;00:34:18;
17/01/2021;English;;00:18:49;
17/01/2021;Sleep;;08:33:52;
17/01/2021;University;Summarize Physics;01:41:08;
17/01/2021;Eat,Order and Cleanliness,Feed Cats;;01:18:05;Mother,Father,Addison
17/01/2021;University;Summarize Physics,Practice Physics;04:37:17;
17/01/2021;Eat,Order and Cleanliness;;00:59:18;Mother,Father
18/01/2021;Printer Configuration;;01:39:38;Mother
18/01/2021;Eat;;00:40:13;
18/01/2021;Sleep;;07:53:27;
18/01/2021;Gab,Coffee;;00:20:00;Mother
18/01/2021;University;Summarize Physics,Practice Physics;01:24:10;
18/01/2021;Eat,Order and Cleanliness;;01:24:14;Mother,Father
18/01/2021;University;Summarize Physics;05:09:24;
19/01/2021;Eat,Order and Cleanliness,Coffee;;01:29:49;Mother,Father
19/01/2021;University;Summarize Physics;00:35:11;
19/01/2021;Sleep;;08:57:16;
19/01/2021;University;Summarize Physics;01:54:01;
19/01/2021;Eat,Order and Cleanliness;;01:21:16;Mother,Father,Lucy
19/01/2021;University;Summarize Physics,Practice Physics;03:49:50;
19/01/2021;Training;;00:37:27;
19/01/2021;Eat,Help to mother with homebanking;;00:42:51;Mother
19/01/2021;Eat,Order and Cleanliness;;01:40:00;Mother,Father
20/01/2021;University;Summarize Physics;00:39:28;
20/01/2021;English;;00:36:00;
20/01/2021;Sleep;;07:33:53;
20/01/2021;Coffee;;00:22:52;
20/01/2021;University;Summarize Physics;01:45:23;
20/01/2021;Eat,Order and Cleanliness,Coffee;;01:18:06;Mother,Father
20/01/2021;University;Summarize Physics,Practice Physics;02:25:47;
20/01/2021;Videogames;Pubg;00:31:21;
20/01/2021;University;Summarize Physics;01:24:11;
20/01/2021;Shower;;00:17:36;
20/01/2021;Training;;00:41:23;
20/01/2021;Videogames;Pubg;00:13:20;
21/01/2021;Eat,Order and Cleanliness;;01:08:20;Mother,Father
21/01/2021;Socialize;;01:09:45;Mia,Emmett,Mother
21/01/2021;Sleep;;09:11:06;
21/01/2021;University;Summarize Physics;01:24:30;
21/01/2021;Eat,Order and Cleanliness,Feed Cats,Coffee;;01:49:06;
21/01/2021;University;Summarize Physics;01:21:23;
21/01/2021;Videogames;Pubg;00:39:58;
21/01/2021;University;Summarize Physics,Practice Physics;01:38:20;
21/01/2021;Eat;;00:57:16;Father
21/01/2021;Training;;00:55:47;
21/01/2021;Shower;;00:32:08;
22/01/2021;Eat,Order and Cleanliness;;01:40:00;Mother,Father
22/01/2021;University;Practice Physics;00:07:00;
22/01/2021;Sleep;;08:07:55;
22/01/2021;University;Summarize Physics;01:14:24;
22/01/2021;Eat;;01:17:02;Mother,FatherAddison
22/01/2021;Socialize;;03:08:34;Addison,Noemi
22/01/2021;University;Pracice Physics,Summarize Physics;01:31:04;
22/01/2021;Videogames;Pubg;00:30:11;
22/01/2021;University;Summarize Physics;01:06:46;
22/01/2021;Training;;01:09:34;
22/01/2021;University;Summarize Physics;00:06:29;
23/01/2021;Eat,Order and Cleanliness;;01:42:37;Mother,Father
23/01/2021;Sleep;;08:11:59;
23/01/2021;Coffee;;00:22:37;
23/01/2021;University;Summarize Physics;01:13:05;
23/01/2021;Eat;Diet;00:24:26;
23/01/2021;University;Summarize Physics;04:30:56;
23/01/2021;Training,Shower;;01:19:36;
23/01/2021;University;Summarize Physics;00:43:28;
23/01/2021;Videogames;Pubg;00:31:30;
23/01/2021;University;Summarize Physics;00:17:14;
24/01/2021;Eat,Order and Cleanliness;;02:02:46;Mother,Father
24/01/2021;English;;00:37:56;
24/01/2021;Sleep;;09:16:52;
24/01/2021;Coffee,Socialize;Organize travel;00:50:21;Mia,Emmet,Tiana
24/01/2021;University;Summarize Physics;01:02:27;
24/01/2021;Eat;Father's brithday;01:50:36;Mother,Father,Hector,Addison,John
24/01/2021;University;Summarize Physics;00:46:14;
24/01/2021;Videogames;Pubg;00:33:11;
24/01/2021;Haircut,Shower;;00:25:15;Mother
24/01/2021;Socialize;La Crecida;01:39:42;Medelyn,Mia,Lucy,Robert,Tiana
24/01/2021;Analyse buy of table;;01:24:16;Mother,Susan,Susana's Husband
24/01/2021;Eat;;00:45:00;Mother,Father
24/01/2021;Help to La Crecida with car;;00:45:00;Medelyn,Tiana,Nicholas
25/01/2021;University;Summarize Physics;00:39:28;
25/01/2021;Sleep;;08:28:03;
25/01/2021;Travel certification process;;00:07:29;
25/01/2021;University;Summarize Physics;01:05:47;
25/01/2021;Eat,Order and Cleanliness,Coffee;;01:29:43;Mother,Father
25/01/2021;Travel certification process;;00:08:51;
25/01/2021;University;Summarize Physics;00:49:32;
25/01/2021;Shower;;00:28:31;
25/01/2021;Travel preparation;;04:02:55;Mother,Father
25/01/2021;Training;;00:30:00;
26/01/2021;Eat;;01:15:00;Mother,Father
26/01/2021;Travel preparation;;01:49:47;Mother
26/01/2021;Holidays in El Bolsón;;23:10:00;Emmett,Tiana,Mia
27/01/2021;Holidays in El Bolsón;;24:00:00;Emmett,Tiana,Mia
28/01/2021;Holidays in El Bolsón;;24:00:00;Emmett,Tiana,Mia
29/01/2021;Holidays in El Bolsón;;24:00:00;Emmett,Tiana,Mia,Jessica
30/01/2021;Holidays in El Bolsón;;24:00:00;Emmett,Tiana,Mia,Jessica
31/01/2021;Holidays in El Bolsón;;24:00:00;Emmett,Tiana,Mia
01/02/2021;Sleep;;12:00:00;
01/02/2021;Eat;;01:22:36;Mother,Father
01/02/2021;Eat;;01:19:31;Mother,Father
02/02/2021;University;Summarize ASI;00:29:43;
02/02/2021;Sleep;;10:25:44;
02/02/2021;Coffee,Haircut;;00:15:48;Mother
02/02/2021;University;Summarize ASI;00:15:00;
02/02/2021;Eat,Order and Cleanliness;;01:30:54;Mother,Father
02/02/2021;University;Summarize ASI,Practice ASI;01:41:36;
02/02/2021;Eat,Coffee;;00:37:20;Father
02/02/2021;University;Practice ASI;00:42:44;
02/02/2021;Portfolio Developing;TimeAdministrator Project;00:40:18;
03/02/2021;Eat,Order and Cleanliness;;01:24:18;Mother,Father
03/02/2021;Sleep;;08:52:13;
03/02/2021;Coffee;;00:09:09;
03/02/2021;University;Practice ASI;02:03:59;
03/02/2021;Eat,Order and Cleanliness,Feed cats;;01:46:22;Mother,Father
03/02/2021;University;Practice ASI;00:37:15;
03/02/2021;Change pc of place;;00:56:27;Mother
03/02/2021;University,Shower,Eat,Coffee;Record ACO;01:07:16;Mother,Lucy
03/02/2021;University;Record ACO,Practice ASI;01:13:00;
03/02/2021;University;Practice ASI;00:33:44;
03/02/2021;Eat,Order and Cleanliness,Feed cats;;01:10:00;Mother,Father
04/02/2021;English;;00:36:01;
04/02/2021;Sleep;;09:11:05;
04/02/2021;Coffee;;00:14:39;
04/02/2021;English;;00:37:30;
04/02/2021;University;Practice ASI;00:54:26;
04/02/2021;Eat,Order and Cleanliness;;01:14:46;Mother,Father,Lucy
04/02/2021;University;Practice ASI;01:42:20;
04/02/2021;Training;;00:51:03;
04/02/2021;Shower;;00:28:17;
04/02/2021;Study Economics;;00:32:12;
04/02/2021;Portfolio Developing;TimeAdministrator Project;01:10:15;
05/02/2021;Eat,Order and Cleanliness;;01:12:55;Mother,Father
05/02/2021;English;;00:32:54;
05/02/2021;Sleep;;08:51:35;
05/02/2021;Coffee,Feed cats;;00:16:00;
05/02/2021;University;Practice ASI;00:46:12;
05/02/2021;Portfolio Developing;TimeAdministrator Project;00:44:30;
05/02/2021;Eat,Order and Cleanliness,Feed cats;;02:01:13;Mother,Father
05/02/2021;University,Portfolio Developing;TimeAdministrator Project;03:44:37;
06/02/2021;Eat,Order and Cleanliness;;01:27:01;Mother,Father
06/02/2021;English;;00:25:58;
06/02/2021;Sleep;;08:16:26;
06/02/2021;English;;00:25:48;
06/02/2021;University,Portfolio Developing;Summarize ASI,TimeAdministrator Project;02:06:03;
06/02/2021;Eat,Order and Cleanliness;;01:20:11;Mother,Father,Lucy
06/02/2021;University;Practice ASI;00:30:31;
06/02/2021;Videogames;Pubg;00:27:59;
06/02/2021;University;Practice ASI;01:20:26;
06/02/2021;Portfolio Developing;TimeAdministrator Project;00:59:25;
06/02/2021;Training;;00:28:57;
07/02/2021;Eat,Order and Cleanliness,Serie;Alias JJ;01:54:32;Mother,Father
07/02/2021;English;;00:08:54;
07/02/2021;Sleep;;10:09:42;
07/02/2021;Portfolio Developing;TimeAdministrator Project;00:22:54;
07/02/2021;Shower;;00:17:14;
07/02/2021;Eat;;01:46:24;Hector,Mother,Father,Addison
07/02/2021;University;Summarize ASI;00:46:35;
07/02/2021;Portfolio Developing;TimeAdministrator Project;01:31:35;
07/02/2021;Fix multigym;;00:17:38;Mother
07/02/2021;Training;;00:54:29;
08/02/2021;Eat,Order and Clearliness,Serie;Alias JJ;01:18:22;Mother,Father
08/02/2021;Sleep;;08:08:06;
08/02/2021;English;;01:22:30;
08/02/2021;University;Pracice ASI;00:57:21;
08/02/2021;Eat;;01:10:00;Mother,Father,Addison
08/02/2021;University;Practice ASI;00:34:10;
08/02/2021;Preparing for Consulting Meet;;00:20:00;
08/02/2021;University;Practice ASI;01:32:11;
08/02/2021;University;Consulting Meet ASI;01:21:10;Judith
08/02/2021;Portfolio Developing;TimeAdministrator Project;00:38:01;
08/02/2021;Training;;00:33:22;
09/02/2021;Eat,Order and Cleanliness;;01:15:36;Mother,Father
09/02/2021;English;;00:21:10;
09/02/2021;Sleep;;07:39:19;
09/02/2021;Pay taxes and Services;;00:07:29;
09/02/2021;English;;00:21:53;
09/02/2021;University;Practice ASI;00:56:16;
09/02/2021;Eat,Order and cleanliness,Feed cats;;01:25:34;Mother,Father
09/02/2021;Preparation for lake;;00:44:40;
09/02/2021;Socialize;Lake;05:10:29;Emmett,Mia
09/02/2021;University;Practice ASI;00:53:13;
10/02/2021;Eat,Serie,Order and Cleanliness;;01:54:03;Mother,Father
10/02/2021;Sleep;;08:56:01;
10/02/2021;English;;01:04:22;
10/02/2021;University;Practice ASI;00:56:51;
10/02/2021;Eat,Order and Cleanliness,Serie;Alias JJ;02:09:45;Mother,Father
10/02/2021;Repair pc chair;;00:10:57;
10/02/2021;University;Practice ASI;01:36:03;
10/02/2021;English,Research mining;;02:13:49;
10/02/2021;Eat,Order and Cleanliness,Serie;Alias JJ;01:10:09;Mother,Father
11/02/2021;Sleep;;08:10:00;
11/02/2021;Criptomining research;;01:14:00;
11/02/2021;Passive incomes research;;01:35:00;
11/02/2021;Eat,Order and Cleanliness;;01:10:00;Mother,Father
11/02/2021;Passive incomes research;;01:10:25;
11/02/2021;University;Practice ASI;01:17:46;
11/02/2021;Install Windows 10;;00:20:24;
11/02/2021;University;Practice ASI;01:14:36;
11/02/2021;Training;;00:30:47;
11/02/2021;Eat,Order and Cleanliness,Serie;Alias JJ;01:34:21;Mother,Father
12/02/2021;English;;00:15:20;
12/02/2021;Sleep;;09:16:33;
12/02/2021;Portfolio Developing;TimeAdministrator Project;00:46:27;
12/02/2021;Passive incomes research;;00:31:12;
12/02/2021;University;Practice ASI;00:34:46;
12/02/2021;Eat,Order and Cleanliness;;01:26:52;Mother,Father,Addison
12/02/2021;Passive incomes research;;00:32:06;
12/02/2021;University;Practice ASI;01:39:53;
12/02/2021;Test and post woofer for sell;;04:24:35;Mother,Father
13/02/2021;Eat,Serie,Order and Cleanliness;Alias JJ;01:40:00;Mother,Father
13/02/2021;Passive incomes research;;00:28:16;
13/02/2021;Sleep;;08:09:56;
13/02/2021;Storj configuration;;02:16:58;
13/02/2021;Eat;;00:41:32;Mother,Father,Lucy
13/02/2021;Storj configuration;;02:12:12;
13/02/2021;University,Internet troubles;Practice ASI;01:35:57;Mother
13/02/2021;Internet Configuration;;00:40:00;
13/02/2021;Training;;00:37:12;
13/02/2021;Eat,Feed cats;;01:11:37;Mother,Father
14/02/2021;Sleep;;08:16:58;
14/02/2021;Storj configuration;;01:00:59;
14/02/2021;Eat;;00:48:08;Mother,Father,Addison
14/02/2021;Videogames;Pubg;00:36:40;
14/02/2021;Storj configuration;;01:04:42;
14/02/2021;Farm;;02:00:00;Mother,Father,Addison
14/02/2021;Storj configuration,English;;01:27:05;
14/02/2021;Eat,Order and Cleanliness,Serie;Alias JJ;01:49:44;Mother,Father
15/02/2021;Storj configuration,English;;00:36:46;
15/02/2021;Sleep;;08.33:06;
15/02/2021;University;Practice ASI;02:39:25;
15/02/2021;Eat,Order and Cleanliness;;01:00:00;Mother,Father
15/02/2021;Videogames;Pubg;00:56:50;
15/02/2021;University;Practice ASI;00:29:34;
15/02/2021;Videogames;Pubg;00:29:36;
15/02/2021;University;Practice ASI;01:16:11;
15/02/2021;Training;;00:53:40;
15/02/2021;English;;00:10:19;
15/02/2021;Portfolio Developing;TimeAdministrator Project;00:58:29;
16/02/2021;Eat,Order and Cleanliness,Serie;;01:41:51;Mother,Father
16/02/2021;English;;01:00:03;
16/02/2021;Sleep;;09:40:25;
16/02/2021;University;Practice ASI;00:08:00;
16/02/2021;Eat,Order and Cleanliness,Serie;Alias JJ;01:35:00;Mother,Father
16/02/2021;Univeristy;Practice ASI,Summarize ASI;02:40:46;
16/02/2021;Training;;00:54:43;
16/02/2021;Portfolio Developing;TimeAdministrator Project;00:28:52;
16/02/2021;Portfolio Developing,English;TimeAdministrator Project;00:19:15;
16/02/2021;Help with Transporiting of gym aparat;;00:37:09;Mother,Father,Susan,Susan's  Husband
16/02/2021;Portfolio Developing,English;TimeAdministrator Project;00:34:45;
16/02/2021;Eat;;01:00:00;Mother,Father
17/02/2021;Sleep;;06:39:04;
17/02/2021;Travel to Comodoro Rivadavia;;06:16:00;Father
17/02/2021;Eat,Coffee;;00:58:57;Mother,Father,Addison
17/02/2021;English;;01:02:09;
17/02/2021;University;Practice ASI;01:03:46;
17/02/2021;Videogames;Pubg;00:09:43;
17/02/2021;University;Practice ASI;00:34:17;
17/02/2021;Videogames;Pubg;00:24:50;
17/02/2021;University;Practice ASI;02:04:10;
17/02/2021;Portfolio Developing;TimeAdministrator Project;00:13:10;
17/02/2021;Eat,Order and Cleanliness;;01:13:12;Mother,Father
18/02/2021;English;;00:26:08;
18/02/2021;Sleep;;09:05:29;
18/02/2021;English;;00:22:02;
18/02/2021;Portfolio Developing;TimeAdministrator Project;02:14:35;
18/02/2021;Eat,Order and Cleanliness;;01:17:47;Mother,Father
18/02/2021;University;Practice ASI,Summarize ASI;01:33:06;
18/02/2021;Passive incomes research;;01:38:30;
18/02/2021;Training;;00:51:07;
18/02/2021;Videogames;Pubg;00:23:26;
18/02/2021;University;Summarize ASI;01:02:35;
18/02/2021;Videogames;Pubg;00:30:12;
19/02/2021;Eat,Feed Cats,Serie;Alias JJ;01:30:00;Mother,Father
19/02/2021;Sleep;;08:19:29;
19/02/2021;Portfolio Developing;TimeAdministrator Project;02:23:41;
19/02/2021;Eat,Serie,Order and Cleanliness;Alias JJ;02:15:00;Mother,Father
19/02/2021;Videogames;Pubg;00:31:18;
19/02/2021;University;Practice ASI,Summarize ASI;00:55:24;
19/02/2021;Videogames;Pubg;00:15:13;
19/02/2021;University;Practice ASI;00:46:46;
19/02/2021;Videogames;Pubg;00:13:56;
19/02/2021;University;Practice ASI;00:15:49;
19/02/2021;English,Procrastination;;00:38:00;
